Epoch,Index,Answer,Output,Error,Fact
1162,5,1,[0.81538991],[0.18461009],Good Fact
1162,6,1,[0.83337969],[0.16662031],Good Fact
1162,7,0,[0.18964643],[-0.18964643],Good Fact
1162,8,0,[0.05358912],[-0.05358912],Good Fact
1162,9,0,[0.04268033],[-0.04268033],Good Fact
1162,10,1,[0.94527718],[0.05472282],Good Fact
1162,11,1,[0.49631973],[0.50368027],Bad Fact
1162,12,0,[0.03819032],[-0.03819032],Good Fact
1162,13,1,[0.83441883],[0.16558117],Good Fact
1162,14,0,[0.1975024],[-0.1975024],Good Fact
1162,15,0,[0.19868007],[-0.19868007],Good Fact
1162,16,1,[0.86323938],[0.13676062],Good Fact
1162,17,0,[0.35715264],[-0.35715264],Bad Fact
1162,18,1,[0.80143931],[0.19856069],Good Fact
1162,19,1,[0.80477257],[0.19522743],Good Fact
1162,20,1,[0.48965522],[0.51034478],Bad Fact
1162,21,1,[0.8639887],[0.1360113],Good Fact
1162,22,0,[0.31510635],[-0.31510635],Bad Fact
1162,23,0,[0.1297173],[-0.1297173],Good Fact
1162,24,1,[0.49667632],[0.50332368],Bad Fact
1162,25,0,[0.16333819],[-0.16333819],Good Fact
1162,26,1,[0.26872841],[0.73127159],Bad Fact
1163,1,0,[0.1190567],[-0.1190567],Good Fact
1163,2,0,[0.19640427],[-0.19640427],Good Fact
1163,3,1,[0.81461124],[0.18538876],Good Fact
1163,4,0,[0.19066216],[-0.19066216],Good Fact
1163,5,1,[0.81337361],[0.18662639],Good Fact
1163,6,1,[0.83181843],[0.16818157],Good Fact
1163,7,0,[0.18974778],[-0.18974778],Good Fact
1163,8,0,[0.05338973],[-0.05338973],Good Fact
1163,9,0,[0.04250744],[-0.04250744],Good Fact
1163,10,1,[0.94476968],[0.05523032],Good Fact
1163,11,1,[0.49634197],[0.50365803],Bad Fact
1163,12,0,[0.0380022],[-0.0380022],Good Fact
1163,13,1,[0.83305834],[0.16694166],Good Fact
1163,14,0,[0.19733102],[-0.19733102],Good Fact
1163,15,0,[0.1986399],[-0.1986399],Good Fact
1163,16,1,[0.86182728],[0.13817272],Good Fact
1163,17,0,[0.35385251],[-0.35385251],Bad Fact
1163,18,1,[0.79963179],[0.20036821],Bad Fact
1163,19,1,[0.81262909],[0.18737091],Good Fact
1163,20,1,[0.48973197],[0.51026803],Bad Fact
1163,21,1,[0.86872492],[0.13127508],Good Fact
1163,22,0,[0.32796093],[-0.32796093],Bad Fact
1163,23,0,[0.13129088],[-0.13129088],Good Fact
1163,24,1,[0.49671939],[0.50328061],Bad Fact
1163,25,0,[0.16683019],[-0.16683019],Good Fact
1163,26,1,[0.27801489],[0.72198511],Bad Fact
1164,1,0,[0.12177584],[-0.12177584],Good Fact
1164,2,0,[0.19731208],[-0.19731208],Good Fact
1164,3,1,[0.81992684],[0.18007316],Good Fact
1164,4,0,[0.1925663],[-0.1925663],Good Fact
1164,5,1,[0.81862238],[0.18137762],Good Fact
1164,6,1,[0.83700629],[0.16299371],Good Fact
1164,7,0,[0.19255479],[-0.19255479],Good Fact
1164,8,0,[0.05382519],[-0.05382519],Good Fact
1164,9,0,[0.04339779],[-0.04339779],Good Fact
1164,10,1,[0.94723143],[0.05276857],Good Fact
1164,11,1,[0.49637905],[0.50362095],Bad Fact
1164,12,0,[0.03873774],[-0.03873774],Good Fact
1164,13,1,[0.83971568],[0.16028432],Good Fact
1164,14,0,[0.19982705],[-0.19982705],Good Fact
1164,15,0,[0.20141935],[-0.20141935],Bad Fact
1164,16,1,[0.86505232],[0.13494768],Good Fact
1164,17,0,[0.36169558],[-0.36169558],Bad Fact
1164,18,1,[0.80767174],[0.19232826],Good Fact
1164,19,1,[0.80652697],[0.19347303],Good Fact
1164,20,1,[0.48961586],[0.51038414],Bad Fact
1164,21,1,[0.86249036],[0.13750964],Good Fact
1164,22,0,[0.31843658],[-0.31843658],Bad Fact
1164,23,0,[0.127894],[-0.127894],Good Fact
1164,24,1,[0.49662966],[0.50337034],Bad Fact
1164,25,0,[0.16027265],[-0.16027265],Good Fact
1164,26,1,[0.27124858],[0.72875142],Bad Fact
1165,1,0,[0.11991178],[-0.11991178],Good Fact
1165,2,0,[0.19820749],[-0.19820749],Good Fact
1165,3,1,[0.81117847],[0.18882153],Good Fact
1165,4,0,[0.18227579],[-0.18227579],Good Fact
1165,5,1,[0.81473608],[0.18526392],Good Fact
1165,6,1,[0.82440519],[0.17559481],Good Fact
1165,7,0,[0.1914744],[-0.1914744],Good Fact
1165,8,0,[0.05292309],[-0.05292309],Good Fact
1165,9,0,[0.04243579],[-0.04243579],Good Fact
1165,10,1,[0.94532796],[0.05467204],Good Fact
1165,11,1,[0.49632871],[0.50367129],Bad Fact
1165,12,0,[0.03838371],[-0.03838371],Good Fact
1165,13,1,[0.82573106],[0.17426894],Good Fact
1165,14,0,[0.192042],[-0.192042],Good Fact
1165,15,0,[0.18856247],[-0.18856247],Good Fact
1165,16,1,[0.86311209],[0.13688791],Good Fact
1165,17,0,[0.3569814],[-0.3569814],Bad Fact
1165,18,1,[0.80529331],[0.19470669],Good Fact
1165,19,1,[0.80411842],[0.19588158],Good Fact
1165,20,1,[0.48963978],[0.51036022],Bad Fact
1165,21,1,[0.86102541],[0.13897459],Good Fact
1165,22,0,[0.31489564],[-0.31489564],Bad Fact
1165,23,0,[0.12752192],[-0.12752192],Good Fact
1165,24,1,[0.49664975],[0.50335025],Bad Fact
1165,25,0,[0.16051262],[-0.16051262],Good Fact
1165,26,1,[0.26866823],[0.73133177],Bad Fact
1166,1,0,[0.11923497],[-0.11923497],Good Fact
1166,2,0,[0.19909945],[-0.19909945],Good Fact
1166,3,1,[0.8093417],[0.1906583],Good Fact
1166,4,0,[0.18236952],[-0.18236952],Good Fact
1166,5,1,[0.81276132],[0.18723868],Good Fact
1166,6,1,[0.82284364],[0.17715636],Good Fact
1166,7,0,[0.1915923],[-0.1915923],Good Fact
1166,8,0,[0.05272789],[-0.05272789],Good Fact
1166,9,0,[0.04226483],[-0.04226483],Good Fact
1166,10,1,[0.94483157],[0.05516843],Good Fact
1166,11,1,[0.49635064],[0.50364936],Bad Fact
1166,12,0,[0.03819873],[-0.03819873],Good Fact
1166,13,1,[0.82437743],[0.17562257],Good Fact
1166,14,0,[0.19190915],[-0.19190915],Good Fact
1166,15,0,[0.18855492],[-0.18855492],Good Fact
1166,16,1,[0.86174648],[0.13825352],Good Fact
1166,17,0,[0.35375662],[-0.35375662],Bad Fact
1166,18,1,[0.80354336],[0.19645664],Good Fact
1166,19,1,[0.80234664],[0.19765336],Good Fact
1166,20,1,[0.48966813],[0.51033187],Bad Fact
1166,21,1,[0.86001514],[0.13998486],Good Fact
1166,22,0,[0.31246375],[-0.31246375],Bad Fact
1166,23,0,[0.12735101],[-0.12735101],Good Fact
1166,24,1,[0.49667032],[0.50332968],Bad Fact
1166,25,0,[0.16085668],[-0.16085668],Good Fact
1166,26,1,[0.26690239],[0.73309761],Bad Fact
1167,1,0,[0.11878954],[-0.11878954],Good Fact
1167,2,0,[0.19998727],[-0.19998727],Good Fact
1167,3,1,[0.80804351],[0.19195649],Good Fact
1167,4,0,[0.18256131],[-0.18256131],Good Fact
1167,5,1,[0.8113104],[0.1886896],Good Fact
1167,6,1,[0.82177713],[0.17822287],Good Fact
1167,7,0,[0.19186487],[-0.19186487],Good Fact
1167,8,0,[0.05260917],[-0.05260917],Good Fact
1167,9,0,[0.04215352],[-0.04215352],Good Fact
1167,10,1,[0.94448095],[0.05551905],Good Fact
1167,11,1,[0.49637329],[0.50362671],Bad Fact
1167,12,0,[0.03809643],[-0.03809643],Good Fact
1167,13,1,[0.82346695],[0.17653305],Good Fact
1167,14,0,[0.19192599],[-0.19192599],Good Fact
1167,15,0,[0.1886747],[-0.1886747],Good Fact
1167,16,1,[0.86077919],[0.13922081],Good Fact
1167,17,0,[0.35153918],[-0.35153918],Bad Fact
1167,18,1,[0.80222836],[0.19777164],Good Fact
1167,19,1,[0.80101558],[0.19898442],Good Fact
1167,20,1,[0.48969943],[0.51030057],Bad Fact
1167,21,1,[0.859319],[0.140681],Good Fact
1167,22,0,[0.31078269],[-0.31078269],Bad Fact
1167,23,0,[0.1273176],[-0.1273176],Good Fact
1167,24,1,[0.49669116],[0.50330884],Bad Fact
1167,25,0,[0.16127144],[-0.16127144],Good Fact
1167,26,1,[0.26568911],[0.73431089],Bad Fact
1168,1,0,[0.11850176],[-0.11850176],Good Fact
1168,2,0,[0.20087093],[-0.20087093],Bad Fact
1168,3,1,[0.80711733],[0.19288267],Good Fact
1168,4,0,[0.18281963],[-0.18281963],Good Fact
1168,5,1,[0.81006156],[0.18993844],Good Fact
1168,6,1,[0.82105221],[0.17894779],Good Fact
1168,7,0,[0.18877446],[-0.18877446],Good Fact
1168,8,0,[0.05253852],[-0.05253852],Good Fact
1168,9,0,[0.04207978],[-0.04207978],Good Fact
1168,10,1,[0.94422188],[0.05577812],Good Fact
1168,11,1,[0.49627096],[0.50372904],Bad Fact
1168,12,0,[0.03745424],[-0.03745424],Good Fact
1168,13,1,[0.82285741],[0.17714259],Good Fact
1168,14,0,[0.19204507],[-0.19204507],Good Fact
1168,15,0,[0.18888128],[-0.18888128],Good Fact
1168,16,1,[0.85956141],[0.14043859],Good Fact
1168,17,0,[0.35000626],[-0.35000626],Bad Fact
1168,18,1,[0.80120839],[0.19879161],Good Fact
1168,19,1,[0.79998268],[0.20001732],Bad Fact
1168,20,1,[0.48965852],[0.51034148],Bad Fact
1168,21,1,[0.8642307],[0.1357693],Good Fact
1168,22,0,[0.32493274],[-0.32493274],Bad Fact
1168,23,0,[0.12912334],[-0.12912334],Good Fact
1168,24,1,[0.49661421],[0.50338579],Bad Fact
1168,25,0,[0.16062708],[-0.16062708],Good Fact
1168,26,1,[0.275948],[0.724052],Bad Fact
1169,1,0,[0.12088563],[-0.12088563],Good Fact
1169,2,0,[0.19483509],[-0.19483509],Good Fact
1169,3,1,[0.81365207],[0.18634793],Good Fact
1169,4,0,[0.18482941],[-0.18482941],Good Fact
1169,5,1,[0.81610653],[0.18389347],Good Fact
1169,6,1,[0.82686834],[0.17313166],Good Fact
1169,7,0,[0.19327371],[-0.19327371],Good Fact
1169,8,0,[0.05376877],[-0.05376877],Good Fact
1169,9,0,[0.04245598],[-0.04245598],Good Fact
1169,10,1,[0.94684936],[0.05315064],Good Fact
1169,11,1,[0.49632264],[0.50367736],Bad Fact
1169,12,0,[0.03829315],[-0.03829315],Good Fact
1169,13,1,[0.83031174],[0.16968826],Good Fact
1169,14,0,[0.19519875],[-0.19519875],Good Fact
1169,15,0,[0.19128907],[-0.19128907],Good Fact
1169,16,1,[0.86427193],[0.13572807],Good Fact
1169,17,0,[0.36277012],[-0.36277012],Bad Fact
1169,18,1,[0.80736278],[0.19263722],Good Fact
1169,19,1,[0.81109122],[0.18890878],Good Fact
1169,20,1,[0.48967429],[0.51032571],Bad Fact
1169,21,1,[0.86193495],[0.13806505],Good Fact
1169,22,0,[0.31932468],[-0.31932468],Bad Fact
1169,23,0,[0.1283839],[-0.1283839],Good Fact
1169,24,1,[0.49663347],[0.50336653],Bad Fact
1169,25,0,[0.16067809],[-0.16067809],Good Fact
1169,26,1,[0.2718554],[0.7281446],Bad Fact
1170,1,0,[0.11978517],[-0.11978517],Good Fact
1170,2,0,[0.19573564],[-0.19573564],Good Fact
1170,3,1,[0.81084264],[0.18915736],Good Fact
1170,4,0,[0.18473799],[-0.18473799],Good Fact
1170,5,1,[0.81317252],[0.18682748],Good Fact
1170,6,1,[0.82441567],[0.17558433],Good Fact
1170,7,0,[0.19311587],[-0.19311587],Good Fact
1170,8,0,[0.05343174],[-0.05343174],Good Fact
1170,9,0,[0.04217801],[-0.04217801],Good Fact
1170,10,1,[0.94610201],[0.05389799],Good Fact
1170,11,1,[0.49634344],[0.50365656],Bad Fact
1170,12,0,[0.03796092],[-0.03796092],Good Fact
1170,13,1,[0.8281798],[0.1718202],Good Fact
1170,14,0,[0.19479008],[-0.19479008],Good Fact
1170,15,0,[0.19104482],[-0.19104482],Good Fact
1170,16,1,[0.86218028],[0.13781972],Good Fact
1170,17,0,[0.35769572],[-0.35769572],Bad Fact
1170,18,1,[0.80482038],[0.19517962],Good Fact
1170,19,1,[0.80857275],[0.19142725],Good Fact
1170,20,1,[0.48969721],[0.51030279],Bad Fact
1170,21,1,[0.86035356],[0.13964644],Good Fact
1170,22,0,[0.31551424],[-0.31551424],Bad Fact
1170,23,0,[0.1279677],[-0.1279677],Good Fact
1170,24,1,[0.49665363],[0.50334637],Bad Fact
1170,25,0,[0.16089602],[-0.16089602],Good Fact
1170,26,1,[0.26907842],[0.73092158],Bad Fact
1171,1,0,[0.11905458],[-0.11905458],Good Fact
1171,2,0,[0.1966321],[-0.1966321],Good Fact
1171,3,1,[0.80887145],[0.19112855],Good Fact
1171,4,0,[0.18480304],[-0.18480304],Good Fact
1171,5,1,[0.81105782],[0.18894218],Good Fact
1171,6,1,[0.82273267],[0.17726733],Good Fact
1171,7,0,[0.19320541],[-0.19320541],Good Fact
1171,8,0,[0.05321727],[-0.05321727],Good Fact
1171,9,0,[0.04199446],[-0.04199446],Good Fact
1171,10,1,[0.94557751],[0.05442249],Good Fact
1171,11,1,[0.4963655],[0.5036345],Bad Fact
1171,12,0,[0.03775975],[-0.03775975],Good Fact
1171,13,1,[0.82672843],[0.17327157],Good Fact
1171,14,0,[0.19462082],[-0.19462082],Good Fact
1171,15,0,[0.19100382],[-0.19100382],Good Fact
1171,16,1,[0.86071047],[0.13928953],Good Fact
1171,17,0,[0.35422917],[-0.35422917],Bad Fact
1171,18,1,[0.80295599],[0.19704401],Good Fact
1171,19,1,[0.80672578],[0.19327422],Good Fact
1171,20,1,[0.4897249],[0.5102751],Bad Fact
1171,21,1,[0.85926335],[0.14073665],Good Fact
1171,22,0,[0.31290099],[-0.31290099],Bad Fact
1171,23,0,[0.12776903],[-0.12776903],Good Fact
1171,24,1,[0.49667432],[0.50332568],Bad Fact
1171,25,0,[0.1612262],[-0.1612262],Good Fact
1171,26,1,[0.26718013],[0.73281987],Bad Fact
1172,1,0,[0.11857281],[-0.11857281],Good Fact
1172,2,0,[0.19752444],[-0.19752444],Good Fact
1172,3,1,[0.80748024],[0.19251976],Good Fact
1172,4,0,[0.18497415],[-0.18497415],Good Fact
1172,5,1,[0.80951044],[0.19048956],Good Fact
1172,6,1,[0.82158188],[0.17841812],Good Fact
1172,7,0,[0.19346239],[-0.19346239],Good Fact
1172,8,0,[0.05308581],[-0.05308581],Good Fact
1172,9,0,[0.04187481],[-0.04187481],Good Fact
1172,10,1,[0.94520758],[0.05479242],Good Fact
1172,11,1,[0.49638834],[0.50361166],Bad Fact
1172,12,0,[0.03764663],[-0.03764663],Good Fact
1172,13,1,[0.82574804],[0.17425196],Good Fact
1172,14,0,[0.19461428],[-0.19461428],Good Fact
1172,15,0,[0.19110087],[-0.19110087],Good Fact
1172,16,1,[0.85967153],[0.14032847],Good Fact
1172,17,0,[0.35184765],[-0.35184765],Bad Fact
1172,18,1,[0.80156044],[0.19843956],Good Fact
1172,19,1,[0.80534324],[0.19465676],Good Fact
1172,20,1,[0.48975576],[0.51024424],Bad Fact
1172,21,1,[0.85851223],[0.14148777],Good Fact
1172,22,0,[0.31109645],[-0.31109645],Bad Fact
1172,23,0,[0.12771876],[-0.12771876],Good Fact
1172,24,1,[0.4966953],[0.5033047],Bad Fact
1172,25,0,[0.16163253],[-0.16163253],Good Fact
1172,26,1,[0.26587672],[0.73412328],Bad Fact
1173,1,0,[0.11826029],[-0.11826029],Good Fact
1173,2,0,[0.19841264],[-0.19841264],Good Fact
1173,3,1,[0.80649139],[0.19350861],Good Fact
1173,4,0,[0.18521771],[-0.18521771],Good Fact
1173,5,1,[0.80835695],[0.19164305],Good Fact
1173,6,1,[0.82080004],[0.17919996],Good Fact
1173,7,0,[0.19383357],[-0.19383357],Good Fact
1173,8,0,[0.05301129],[-0.05301129],Good Fact
1173,9,0,[0.04179895],[-0.04179895],Good Fact
1173,10,1,[0.94494513],[0.05505487],Good Fact
1173,11,1,[0.49641162],[0.50358838],Bad Fact
1173,12,0,[0.03759342],[-0.03759342],Good Fact
1173,13,1,[0.82509483],[0.17490517],Good Fact
1173,14,0,[0.19471939],[-0.19471939],Good Fact
1173,15,0,[0.1912925],[-0.1912925],Good Fact
1173,16,1,[0.85893169],[0.14106831],Good Fact
1173,17,0,[0.35020579],[-0.35020579],Bad Fact
1173,18,1,[0.80049035],[0.19950965],Good Fact
1173,19,1,[0.80428319],[0.19571681],Good Fact
1173,20,1,[0.48978876],[0.51021124],Bad Fact
1173,21,1,[0.8579959],[0.1420041],Good Fact
1173,22,0,[0.30984379],[-0.30984379],Bad Fact
1173,23,0,[0.12777075],[-0.12777075],Good Fact
1173,24,1,[0.4967164],[0.5032836],Bad Fact
1173,25,0,[0.16209077],[-0.16209077],Good Fact
1173,26,1,[0.26497986],[0.73502014],Bad Fact
1174,1,0,[0.11806379],[-0.11806379],Good Fact
1174,2,0,[0.1992967],[-0.1992967],Good Fact
1174,3,1,[0.80578226],[0.19421774],Good Fact
1174,4,0,[0.18551097],[-0.18551097],Good Fact
1174,5,1,[0.80747754],[0.19252246],Good Fact
1174,6,1,[0.82027449],[0.17972551],Good Fact
1174,7,0,[0.19428296],[-0.19428296],Good Fact
1174,8,0,[0.0529762],[-0.0529762],Good Fact
1174,9,0,[0.04175336],[-0.04175336],Good Fact
1174,10,1,[0.94475754],[0.05524246],Good Fact
1174,11,1,[0.49643513],[0.50356487],Bad Fact
1174,12,0,[0.0375813],[-0.0375813],Good Fact
1174,13,1,[0.82466969],[0.17533031],Good Fact
1174,14,0,[0.19490166],[-0.19490166],Good Fact
1174,15,0,[0.19154937],[-0.19154937],Good Fact
1174,16,1,[0.85839978],[0.14160022],Good Fact
1174,17,0,[0.34907188],[-0.34907188],Bad Fact
1174,18,1,[0.79964692],[0.20035308],Bad Fact
1174,19,1,[0.81307112],[0.18692888],Good Fact
1174,20,1,[0.48987109],[0.51012891],Bad Fact
1174,21,1,[0.86361207],[0.13638793],Good Fact
1174,22,0,[0.32420669],[-0.32420669],Bad Fact
1174,23,0,[0.12962504],[-0.12962504],Good Fact
1174,24,1,[0.49675994],[0.50324006],Bad Fact
1174,25,0,[0.16573503],[-0.16573503],Good Fact
1174,26,1,[0.27539659],[0.72460341],Bad Fact
1175,1,0,[0.12111713],[-0.12111713],Good Fact
1175,2,0,[0.20018372],[-0.20018372],Bad Fact
1175,3,1,[0.81219577],[0.18780423],Good Fact
1175,4,0,[0.18760123],[-0.18760123],Good Fact
1175,5,1,[0.81354196],[0.18645804],Good Fact
1175,6,1,[0.82658393],[0.17341607],Good Fact
1175,7,0,[0.19386374],[-0.19386374],Good Fact
1175,8,0,[0.05352009],[-0.05352009],Good Fact
1175,9,0,[0.04271746],[-0.04271746],Good Fact
1175,10,1,[0.94742985],[0.05257015],Good Fact
1175,11,1,[0.49634852],[0.50365148],Bad Fact
1175,12,0,[0.03783555],[-0.03783555],Good Fact
1175,13,1,[0.83235043],[0.16764957],Good Fact
1175,14,0,[0.1976606],[-0.1976606],Good Fact
1175,15,0,[0.19451396],[-0.19451396],Good Fact
1175,16,1,[0.86262237],[0.13737763],Good Fact
1175,17,0,[0.3620389],[-0.3620389],Bad Fact
1175,18,1,[0.81088887],[0.18911113],Good Fact
1175,19,1,[0.80967956],[0.19032044],Good Fact
1175,20,1,[0.48976485],[0.51023515],Bad Fact
1175,21,1,[0.86094117],[0.13905883],Good Fact
1175,22,0,[0.31884075],[-0.31884075],Bad Fact
1175,23,0,[0.12892593],[-0.12892593],Good Fact
1175,24,1,[0.49667002],[0.50332998],Bad Fact
1175,25,0,[0.1628916],[-0.1628916],Good Fact
1175,26,1,[0.2714819],[0.7285181],Bad Fact
1176,1,0,[0.11944251],[-0.11944251],Good Fact
1176,2,0,[0.19417145],[-0.19417145],Good Fact
1176,3,1,[0.80948672],[0.19051328],Good Fact
1176,4,0,[0.18752502],[-0.18752502],Good Fact
1176,5,1,[0.8106937],[0.1893063],Good Fact
1176,6,1,[0.82423345],[0.17576655],Good Fact
1176,7,0,[0.19374343],[-0.19374343],Good Fact
1176,8,0,[0.05320262],[-0.05320262],Good Fact
1176,9,0,[0.04245109],[-0.04245109],Good Fact
1176,10,1,[0.94672151],[0.05327849],Good Fact
1176,11,1,[0.49636963],[0.50363037],Bad Fact
1176,12,0,[0.03752557],[-0.03752557],Good Fact
1176,13,1,[0.8303275],[0.1696725],Good Fact
1176,14,0,[0.19728217],[-0.19728217],Good Fact
1176,15,0,[0.19429313],[-0.19429313],Good Fact
1176,16,1,[0.86059808],[0.13940192],Good Fact
1176,17,0,[0.35718343],[-0.35718343],Bad Fact
1176,18,1,[0.80847707],[0.19152293],Good Fact
1176,19,1,[0.80723625],[0.19276375],Good Fact
1176,20,1,[0.48978839],[0.51021161],Bad Fact
1176,21,1,[0.85941875],[0.14058125],Good Fact
1176,22,0,[0.31519226],[-0.31519226],Bad Fact
1176,23,0,[0.1285439],[-0.1285439],Good Fact
1176,24,1,[0.4966903],[0.5033097],Bad Fact
1176,25,0,[0.16312935],[-0.16312935],Good Fact
1176,26,1,[0.26882425],[0.73117575],Bad Fact
1177,1,0,[0.11874698],[-0.11874698],Good Fact
1177,2,0,[0.19506811],[-0.19506811],Good Fact
1177,3,1,[0.80758524],[0.19241476],Good Fact
1177,4,0,[0.18759914],[-0.18759914],Good Fact
1177,5,1,[0.80863897],[0.19136103],Good Fact
1177,6,1,[0.82262065],[0.17737935],Good Fact
1177,7,0,[0.19386019],[-0.19386019],Good Fact
1177,8,0,[0.05300214],[-0.05300214],Good Fact
1177,9,0,[0.0422756],[-0.0422756],Good Fact
1177,10,1,[0.94622433],[0.05377567],Good Fact
1177,11,1,[0.49639193],[0.50360807],Bad Fact
1177,12,0,[0.03733944],[-0.03733944],Good Fact
1177,13,1,[0.82894999],[0.17105001],Good Fact
1177,14,0,[0.19713479],[-0.19713479],Good Fact
1177,15,0,[0.19426862],[-0.19426862],Good Fact
1177,16,1,[0.85917547],[0.14082453],Good Fact
1177,17,0,[0.35386409],[-0.35386409],Bad Fact
1177,18,1,[0.80670388],[0.19329612],Good Fact
1177,19,1,[0.8054402],[0.1945598],Good Fact
1177,20,1,[0.48981645],[0.51018355],Bad Fact
1177,21,1,[0.85836936],[0.14163064],Good Fact
1177,22,0,[0.31268779],[-0.31268779],Bad Fact
1177,23,0,[0.12837107],[-0.12837107],Good Fact
1177,24,1,[0.49671108],[0.50328892],Bad Fact
1177,25,0,[0.16347531],[-0.16347531],Good Fact
1177,26,1,[0.26700646],[0.73299354],Bad Fact
1178,1,0,[0.11828899],[-0.11828899],Good Fact
1178,2,0,[0.19596069],[-0.19596069],Good Fact
1178,3,1,[0.80624267],[0.19375733],Good Fact
1178,4,0,[0.1877753],[-0.1877753],Good Fact
1178,5,1,[0.80713382],[0.19286618],Good Fact
1178,6,1,[0.8215181],[0.1784819],Good Fact
1178,7,0,[0.1941376],[-0.1941376],Good Fact
1178,8,0,[0.05288106],[-0.05288106],Good Fact
1178,9,0,[0.04216172],[-0.04216172],Good Fact
1178,10,1,[0.94587367],[0.05412633],Good Fact
1178,11,1,[0.49641494],[0.50358506],Bad Fact
1178,12,0,[0.03723668],[-0.03723668],Good Fact
1178,13,1,[0.82801944],[0.17198056],Good Fact
1178,14,0,[0.19714466],[-0.19714466],Good Fact
1178,15,0,[0.19437763],[-0.19437763],Good Fact
1178,16,1,[0.85816981],[0.14183019],Good Fact
1178,17,0,[0.35158274],[-0.35158274],Bad Fact
1178,18,1,[0.80537256],[0.19462744],Good Fact
1178,19,1,[0.80409205],[0.19590795],Good Fact
1178,20,1,[0.48984755],[0.51015245],Bad Fact
1178,21,1,[0.85764665],[0.14235335],Good Fact
1178,22,0,[0.31095716],[-0.31095716],Bad Fact
1178,23,0,[0.12834115],[-0.12834115],Good Fact
1178,24,1,[0.4967321],[0.5032679],Bad Fact
1178,25,0,[0.16389474],[-0.16389474],Good Fact
1178,26,1,[0.26575795],[0.73424205],Bad Fact
1179,1,0,[0.11799276],[-0.11799276],Good Fact
1179,2,0,[0.19684915],[-0.19684915],Good Fact
1179,3,1,[0.80528793],[0.19471207],Good Fact
1179,4,0,[0.18802121],[-0.18802121],Good Fact
1179,5,1,[0.80601031],[0.19398969],Good Fact
1179,6,1,[0.82076938],[0.17923062],Good Fact
1179,7,0,[0.19452464],[-0.19452464],Good Fact
1179,8,0,[0.05281451],[-0.05281451],Good Fact
1179,9,0,[0.0420901],[-0.0420901],Good Fact
1179,10,1,[0.94562489],[0.05437511],Good Fact
1179,11,1,[0.49643837],[0.50356163],Bad Fact
1179,12,0,[0.0371907],[-0.0371907],Good Fact
1179,13,1,[0.82739957],[0.17260043],Good Fact
1179,14,0,[0.19726255],[-0.19726255],Good Fact
1179,15,0,[0.19457823],[-0.19457823],Good Fact
1179,16,1,[0.85745362],[0.14254638],Good Fact
1179,17,0,[0.35000965],[-0.35000965],Bad Fact
1179,18,1,[0.80434815],[0.19565185],Good Fact
1179,19,1,[0.80305502],[0.19694498],Good Fact
1179,20,1,[0.48988066],[0.51011934],Bad Fact
1179,21,1,[0.85715019],[0.14284981],Good Fact
1179,22,0,[0.30975511],[-0.30975511],Bad Fact
1179,23,0,[0.12840986],[-0.12840986],Good Fact
1179,24,1,[0.49675323],[0.50324677],Bad Fact
1179,25,0,[0.16436426],[-0.16436426],Good Fact
1179,26,1,[0.26489885],[0.73510115],Bad Fact
1180,1,0,[0.1178075],[-0.1178075],Good Fact
1180,2,0,[0.1977335],[-0.1977335],Good Fact
1180,3,1,[0.80460287],[0.19539713],Good Fact
1180,4,0,[0.18831501],[-0.18831501],Good Fact
1180,5,1,[0.80515239],[0.19484761],Good Fact
1180,6,1,[0.82026651],[0.17973349],Good Fact
1180,7,0,[0.19498681],[-0.19498681],Good Fact
1180,8,0,[0.05278575],[-0.05278575],Good Fact
1180,9,0,[0.04204775],[-0.04204775],Good Fact
1180,10,1,[0.94544708],[0.05455292],Good Fact
1180,11,1,[0.496462],[0.503538],Bad Fact
1180,12,0,[0.0371837],[-0.0371837],Good Fact
1180,13,1,[0.8269964],[0.1730036],Good Fact
1180,14,0,[0.19745518],[-0.19745518],Good Fact
1180,15,0,[0.19484206],[-0.19484206],Good Fact
1180,16,1,[0.85693868],[0.14306132],Good Fact
1180,17,0,[0.34892328],[-0.34892328],Bad Fact
1180,18,1,[0.80353754],[0.19646246],Good Fact
1180,19,1,[0.80223473],[0.19776527],Good Fact
1180,20,1,[0.48991512],[0.51008488],Bad Fact
1180,21,1,[0.8568107],[0.1431893],Good Fact
1180,22,0,[0.30891664],[-0.30891664],Bad Fact
1180,23,0,[0.12854715],[-0.12854715],Good Fact
1180,24,1,[0.49677436],[0.50322564],Bad Fact
1180,25,0,[0.16486796],[-0.16486796],Good Fact
1180,26,1,[0.26430784],[0.73569216],Bad Fact
1181,1,0,[0.11769873],[-0.11769873],Good Fact
1181,2,0,[0.19861374],[-0.19861374],Good Fact
1181,3,1,[0.8041056],[0.1958944],Good Fact
1181,4,0,[0.18864177],[-0.18864177],Good Fact
1181,5,1,[0.8044796],[0.1955204],Good Fact
1181,6,1,[0.81993468],[0.18006532],Good Fact
1181,7,0,[0.19550051],[-0.19550051],Good Fact
1181,8,0,[0.05278342],[-0.05278342],Good Fact
1181,9,0,[0.04202582],[-0.04202582],Good Fact
1181,10,1,[0.9453188],[0.0546812],Good Fact
1181,11,1,[0.49648569],[0.50351431],Bad Fact
1181,12,0,[0.03720362],[-0.03720362],Good Fact
1181,13,1,[0.82674486],[0.17325514],Good Fact
1181,14,0,[0.1976998],[-0.1976998],Good Fact
